year,state,state_abb,county,fips,D_win_margin
2004,Missouri,MO,Stone,29209,-39.21258805714663
2004,Missouri,MO,Sullivan,29211,-22.725801230171577
2004,Missouri,MO,Taney,29213,-41.37448132780084
2004,Missouri,MO,Texas,29215,-32.401524777636595
2004,Missouri,MO,Vernon,29217,-28.091637010676152
2004,Missouri,MO,Warren,29219,-18.03156640857653
2004,Missouri,MO,Washington,29221,-1.9830028328611817
2004,Missouri,MO,Wayne,29223,-26.901998710509353
2004,Missouri,MO,Webster,29225,-37.05165952890792
2004,Missouri,MO,Worth,29227,-22.52650176678445
2004,Missouri,MO,Wright,29229,-46.75293553798227
2004,Montana,MT,Beaverhead,30001,-46.2989156058463
2004,Montana,MT,Big Horn,30003,4.3377406634191615
2004,Montana,MT,Blaine,30005,-4.479768786127167
2004,Montana,MT,Broadwater,30007,-52.911177220569485
2004,Montana,MT,Carbon,30009,-28.096222514564936
2004,Montana,MT,Carter,30011,-77.1509167842031
2004,Montana,MT,Cascade,30013,-15.92097791326698
2004,Montana,MT,Chouteau,30015,-33.10510099281068
2004,Montana,MT,Custer,30017,-33.02297939778129
2004,Montana,MT,Daniels,30019,-39.14209115281501
2004,Montana,MT,Dawson,30021,-30.999107939339872
2004,Montana,MT,Deer Lodge,30023,21.46158925819943
2004,Montana,MT,Fallon,30025,-59.624413145539904
2004,Montana,MT,Fergus,30027,-46.40117512648931
2004,Montana,MT,Flathead,30029,-37.313201303066336
2004,Montana,MT,Gallatin,30031,-15.027233252177403
2004,Montana,MT,Garfield,30033,-82.13740458015266
2004,Montana,MT,Glacier,30035,17.8211310828584
2004,Montana,MT,Golden Valley,30037,-53.065134099616856
2004,Montana,MT,Granite,30039,-46.10591900311526
2004,Montana,MT,Hill,30041,-7.631065044314255
2004,Montana,MT,Jefferson,30043,-33.452624403544654
2004,Montana,MT,Judith Basin,30045,-48.36702954898912
2004,Montana,MT,Lake,30047,-18.169529262086513
2004,Montana,MT,Lewis and Clark,30049,-12.656658400911468
2004,Montana,MT,Liberty,30051,-43.852855759922555
2004,Montana,MT,Lincoln,30053,-42.25168698946371
2004,Montana,MT,Madison,30057,-47.92779049071956
2004,Montana,MT,McCone,30055,-41.42480211081795
2004,Montana,MT,Meagher,30059,-46.35149023638232
2004,Montana,MT,Mineral,30061,-38.10560696788242
2004,Montana,MT,Missoula,30063,5.708075955158996
2004,Montana,MT,Musselshell,30065,-50.0667556742323
2004,Montana,MT,Park,30067,-19.13106973347938
2004,Montana,MT,Petroleum,30069,-59.246575342465746
2004,Montana,MT,Phillips,30071,-56.267281105990776
2004,Montana,MT,Pondera,30073,-31.36363636363636
2004,Montana,MT,Powder River,30075,-68.22157434402331
2004,Montana,MT,Powell,30077,-43.53356890459364
2004,Montana,MT,Prairie,30079,-49.59239130434783
2004,Montana,MT,Ravalli,30081,-35.91563475284404
2004,Montana,MT,Richland,30083,-46.19312906220985
2004,Montana,MT,Roosevelt,30085,10.749751737835147
2004,Montana,MT,Rosebud,30087,-12.887029288702934
2004,Montana,MT,Sanders,30089,-38.0166893071997
2004,Montana,MT,Sheridan,30091,-15.358194308145237
2004,Montana,MT,Silver Bow,30093,18.191992041780658
2004,Montana,MT,Stillwater,30095,-49.014953714692616
2004,Montana,MT,Sweet Grass,30097,-53.65607665153807
2004,Montana,MT,Teton,30099,-35.278356653766
2004,Montana,MT,Toole,30101,-38.64128083080917
2004,Montana,MT,Treasure,30103,-47.0954356846473
2004,Montana,MT,Valley,30105,-26.007964161274266
2004,Montana,MT,Wheatland,30107,-46.578140960163445
2004,Montana,MT,Wibaux,30109,-46.96428571428572
2004,Montana,MT,Yellowstone,30111,-25.319071900552153
2004,Nebraska,NE,Adams,31001,-40.96040945356013
2004,Nebraska,NE,Antelope,31003,-62.73364485981309
2004,Nebraska,NE,Arthur,31005,-81.203007518797
2004,Nebraska,NE,Banner,31007,-73.91304347826087
2004,Nebraska,NE,Blaine,31009,-77.5811209439528
2004,Nebraska,NE,Boone,31011,-60.89810017271158
2004,Nebraska,NE,Box Butte,31013,-33.753881987577635
2004,Nebraska,NE,Boyd,31015,-59.49477351916376
2004,Nebraska,NE,Brown,31017,-66.82054241200231
2004,Nebraska,NE,Buffalo,31019,-54.39595872742906
2004,Nebraska,NE,Burt,31021,-29.362050163576875
2004,Nebraska,NE,Butler,31023,-46.73704414587332
2004,Nebraska,NE,Cass,31025,-35.94414086217365
2004,Nebraska,NE,Cedar,31027,-50.7936507936508
2004,Nebraska,NE,Chase,31029,-68.42372022301065
2004,Nebraska,NE,Cherry,31031,-66.60092044707429
2004,Nebraska,NE,Cheyenne,31033,-61.06194690265487
2004,Nebraska,NE,Clay,31035,-53.940665268204974
2004,Nebraska,NE,Colfax,31037,-44.01321222130471
2004,Nebraska,NE,Cuming,31039,-54.35732352264888
2004,Nebraska,NE,Custer,31041,-61.97434069850321
2004,Nebraska,NE,Dakota,31043,-7.543461829176117
2004,Nebraska,NE,Dawes,31045,-42.31347020530795
2004,Nebraska,NE,Dawson,31047,-55.56812468577174
2004,Nebraska,NE,Deuel,31049,-56.79012345679013
2004,Nebraska,NE,Dixon,31051,-36.224659355267534
2004,Nebraska,NE,Dodge,31053,-33.799159040316596
2004,Nebraska,NE,Douglas,31055,-18.101520734434075
2004,Nebraska,NE,Dundy,31057,-63.817663817663814
2004,Nebraska,NE,Fillmore,31059,-46.53930472909489
2004,Nebraska,NE,Franklin,31061,-50.46674445740956
2004,Nebraska,NE,Frontier,31063,-60.327198364008176
2004,Nebraska,NE,Furnas,31065,-59.1001216051885
2004,Nebraska,NE,Gage,31067,-28.120184899845924
2004,Nebraska,NE,Garden,31069,-65.00422654268809
2004,Nebraska,NE,Garfield,31071,-59.980334316617515
2004,Nebraska,NE,Gosper,31073,-59.69615728328865
2004,Nebraska,NE,Grant,31075,-78.53535353535354
2004,Nebraska,NE,Greeley,31077,-40.38461538461537
2004,Nebraska,NE,Hall,31079,-39.5386215372979
2004,Nebraska,NE,Hamilton,31081,-56.98725852856556
2004,Nebraska,NE,Harlan,31083,-56.352134949920924
2004,Nebraska,NE,Hayes,31085,-76.58862876254182
2004,Nebraska,NE,Hitchcock,31087,-58.88290713324362
2004,Nebraska,NE,Holt,31089,-64.2249710088906
2004,Nebraska,NE,Hooker,31091,-71.14967462039046
2004,Nebraska,NE,Howard,31093,-37.59650889560255
2004,Nebraska,NE,Jefferson,31095,-31.11443530291698
2004,Nebraska,NE,Johnson,31097,-24.436090225563916
2004,Nebraska,NE,Kearney,31099,-56.64397750813849
2004,Nebraska,NE,Keith,31101,-63.161711385061636
2004,Nebraska,NE,Keya Paha,31103,-62.65938069216759
2004,Nebraska,NE,Kimball,31105,-59.936068193926474
2004,Nebraska,NE,Knox,31107,-46.90244481367197
2004,Nebraska,NE,Lancaster,31109,-13.66728509585652
2004,Nebraska,NE,Lincoln,31111,-37.971479720970436
2004,Nebraska,NE,Logan,31113,-67.5990675990676
2004,Nebraska,NE,Loup,31115,-63.730569948186535
2004,Nebraska,NE,Madison,31119,-57.11548016182837
2004,Nebraska,NE,McPherson,31117,-67.3076923076923
2004,Nebraska,NE,Merrick,31121,-52.99425758818705
2004,Nebraska,NE,Morrill,31123,-54.94984736153512
2004,Nebraska,NE,Nance,31125,-44.94511842865397
2004,Nebraska,NE,Nemaha,31127,-41.15746971736205
2004,Nebraska,NE,Nuckolls,31129,-54.35046539862403
2004,Nebraska,NE,Otoe,31131,-37.13782832385595
2004,Nebraska,NE,Pawnee,31133,-34.05259608900876
2004,Nebraska,NE,Perkins,31135,-65.66110397946085
2004,Nebraska,NE,Phelps,31137,-64.13662239089183
2004,Nebraska,NE,Pierce,31139,-67.0394349617422
2004,Nebraska,NE,Platte,31141,-60.57767927361122
2004,Nebraska,NE,Polk,31143,-58.56252291895855
2004,Nebraska,NE,Red Willow,31145,-58.46329402814758
2004,Nebraska,NE,Richardson,31147,-38.031790556334734
2004,Nebraska,NE,Rock,31149,-69.08267270668176
2004,Nebraska,NE,Saline,31151,-11.696011498383044
2004,Nebraska,NE,Sarpy,31153,-38.92755511365584
2004,Nebraska,NE,Saunders,31155,-37.48550953735905
2004,Nebraska,NE,Scotts Bluff,31157,-45.41348158443363
2004,Nebraska,NE,Seward,31159,-42.815598149372114
2004,Nebraska,NE,Sheridan,31161,-65.64063101192767
2004,Nebraska,NE,Sherman,31163,-32.318928788800974
2004,Nebraska,NE,Sioux,31165,-68.4796044499382
2004,Nebraska,NE,Stanton,31167,-58.287795992714024
2004,Nebraska,NE,Thayer,31169,-45.552466990965954
2004,Nebraska,NE,Thomas,31171,-71.62162162162161
2004,Nebraska,NE,Thurston,31173,2.429828236279846
2004,Nebraska,NE,Valley,31175,-51.73567544960268
2004,Nebraska,NE,Washington,31177,-43.50753768844222
2004,Nebraska,NE,Wayne,31179,-46.80538555691554
2004,Nebraska,NE,Webster,31181,-42.25774225774225
2004,Nebraska,NE,Wheeler,31183,-62.913907284768214
2004,Nebraska,NE,York,31185,-60.15889362954243
2004,Nevada,NV,Carson City,32510,-16.142993161949285
2004,Nevada,NV,Churchill,32001,-45.228094168213346
2004,Nevada,NV,Clark,32003,4.846011254187317
2004,Nevada,NV,Douglas,32005,-28.943844673194405
2004,Nevada,NV,Elko,32007,-58.057351884512386
2004,Nevada,NV,Esmeralda,32009,-55.71725571725571
2004,Nevada,NV,Eureka,32011,-57.85907859078591
2004,Nevada,NV,Humboldt,32013,-47.23309111235327
2004,Nevada,NV,Lander,32015,-57.866536775450555
2004,Nevada,NV,Lincoln,32017,-56.7171470444553
2004,Nevada,NV,Lyon,32019,-32.06227042154977
2004,Nevada,NV,Mineral,32021,-17.404383326171043
2004,Nevada,NV,Nye,32023,-19.786354238456234
2004,Nevada,NV,Pershing,32027,-41.88836724047991
2004,Nevada,NV,Storey,32029,-17.61992619926199
2004,Nevada,NV,Washoe,32031,-4.214258324480291
2004,Nevada,NV,White Pine,32033,-40.03156233561282
2004,New Hampshire,NH,Belknap,33001,-11.889281070035295
2004,New Hampshire,NH,Carroll,33003,-4.588618808022105
2004,New Hampshire,NH,Cheshire,33005,19.292643394537578
2004,New Hampshire,NH,Coos,33007,2.6124475441811015
2004,New Hampshire,NH,Grafton,33009,12.569737234359692
2004,New Hampshire,NH,Hillsborough,33011,-2.8670552175492645
2004,New Hampshire,NH,Merrimack,33013,5.107298936794734
2004,New Hampshire,NH,Rockingham,33015,-4.177216784450067
2004,New Hampshire,NH,Strafford,33017,12.0057354925776
2004,New Hampshire,NH,Sullivan,33019,5.927693154707278
2004,New Jersey,NJ,Atlantic,34001,5.899318548121052
2004,New Jersey,NJ,Bergen,34003,4.455532125403501
2004,New Jersey,NJ,Burlington,34005,6.960607051491664
2004,New Jersey,NJ,Camden,34007,25.50003847320228
2004,New Jersey,NJ,Cape May,34009,-14.493124778377535
2004,New Jersey,NJ,Cumberland,34011,6.60524583999247
2004,New Jersey,NJ,Essex,34013,41.57865269502467
2004,New Jersey,NJ,Gloucester,34015,5.31555750054703
2004,New Jersey,NJ,Hudson,34017,35.26123539161554
2004,New Jersey,NJ,Hunterdon,34019,-20.752849430113976
2004,New Jersey,NJ,Mercer,34021,23.393752926225673
2004,New Jersey,NJ,Middlesex,34023,13.568398100099735
2004,New Jersey,NJ,Monmouth,34025,-9.96102540849973
2004,New Jersey,NJ,Morris,34027,-15.808789133929253
2004,New Jersey,NJ,Ocean,34029,-20.591334848568266
2004,New Jersey,NJ,Passaic,34031,11.535744931732346
2004,New Jersey,NJ,Salem,34033,-6.621671535542788
2004,New Jersey,NJ,Somerset,34035,-4.300002138595225
2004,New Jersey,NJ,Sussex,34037,-29.563663611735542
2004,New Jersey,NJ,Union,34039,18.120627178728242
2004,New Jersey,NJ,Warren,34041,-23.850813143046793
2004,New Mexico,NM,Bernalillo,35001,4.2046485547737404
2004,New Mexico,NM,Catron,35003,-43.95383843452082
2004,New Mexico,NM,Chaves,35005,-37.07440681870537
2004,New Mexico,NM,Cibola,35006,5.823427273941498
2004,New Mexico,NM,Colfax,35007,-4.323056300268107
2004,New Mexico,NM,Curry,35009,-49.755004899902005
2004,New Mexico,NM,De Baca,35011,-42.79959718026184
2004,New Mexico,NM,Dona Ana,35013,3.5732730794060643
2004,New Mexico,NM,Eddy,35015,-31.514553527380365
2004,New Mexico,NM,Grant,35017,7.1684587813620055
2004,New Mexico,NM,Guadalupe,35019,18.791354212615786
2004,New Mexico,NM,Harding,35021,-18.788819875776397
2004,New Mexico,NM,Hidalgo,35023,-11.201629327902246
2004,New Mexico,NM,Lea,35025,-59.3146691601122
2004,New Mexico,NM,Lincoln,35027,-36.03283780785445
2004,New Mexico,NM,Los Alamos,35028,-5.394302045190678
2004,New Mexico,NM,Luna,35029,-10.852100618991173
2004,New Mexico,NM,McKinley,35031,27.6390437860641
2004,New Mexico,NM,Mora,35033,33.545647558386406
2004,New Mexico,NM,Otero,35035,-36.76073974186092
2004,New Mexico,NM,Quay,35037,-30.09472917172699
2004,New Mexico,NM,Rio Arriba,35039,30.695379691979454
2004,New Mexico,NM,Roosevelt,35041,-40.80347144456887
2004,New Mexico,NM,San Juan,35045,-32.62231702439674
2004,New Mexico,NM,San Miguel,35047,44.32155827005613
2004,New Mexico,NM,Sandoval,35043,-2.7098628230169908
2004,New Mexico,NM,Santa Fe,35049,43.214501510574024
2004,New Mexico,NM,Sierra,35051,-23.967422920302504
2004,New Mexico,NM,Socorro,35053,4.190548974652913
2004,New Mexico,NM,Taos,35055,49.34951129086619
2004,New Mexico,NM,Torrance,35057,-25.2036268633779
2004,New Mexico,NM,Union,35059,-55.44922913343966
2004,New Mexico,NM,Valencia,35061,-12.317391972935567
2004,New York,NY,Albany,36001,22.992004021766448
2004,New York,NY,Allegany,36003,-28.55215360664244
2004,New York,NY,Bronx,36005,65.08635898392961
2004,New York,NY,Broome,36007,2.6074654478180435
2004,New York,NY,Cattaraugus,36009,-17.339910104488943
2004,New York,NY,Cayuga,36011,0.7960723399534047
2004,New York,NY,Chautauqua,36013,-7.16254799645565
2004,New York,NY,Chemung,36015,-10.50031989763275
2004,New York,NY,Chenango,36017,-10.032332130640555
2004,New York,NY,Clinton,36019,7.134811477353573
2004,New York,NY,Columbia,36021,6.150532103012573
2004,New York,NY,Cortland,36023,-3.2117750439367327
2004,New York,NY,Delaware,36025,-14.40517811584617
2004,New York,NY,Dutchess,36027,-2.2521613483907927
2004,New York,NY,Erie,36029,15.133509158957452
2004,New York,NY,Essex,36031,-4.800335394612723
2004,New York,NY,Franklin,36033,6.458833806507975
2004,New York,NY,Fulton,36035,-14.058068872383522
2004,New York,NY,Genesee,36037,-20.779550398839746
2004,New York,NY,Greene,36039,-15.85855879989284
2004,New York,NY,Hamilton,36041,-33.53196099674973
2004,New York,NY,Herkimer,36043,-13.712469092193565
2004,New York,NY,Jefferson,36045,-10.067010309278352
2004,New York,NY,Kings,36047,48.702346680624615
2004,New York,NY,Lewis,36049,-16.943055189962273
2004,New York,NY,Livingston,36051,-19.293441966074525
2004,New York,NY,Madison,36053,-9.637798395351147
2004,New York,NY,Monroe,36055,4.290033558710249
2004,New York,NY,Montgomery,36057,-7.483153480043349
2004,New York,NY,Nassau,36059,7.080374484711555
2004,New York,NY,New York,36061,63.1024375649594
2004,New York,NY,Niagara,36063,1.1586249741147228
2004,New York,NY,Oneida,36065,-10.39226583061582
2004,New York,NY,Onondaga,36067,11.414844190522345
2004,New York,NY,Ontario,36069,-12.191130094607004
2004,New York,NY,Orange,36071,-9.240148472762712
2004,New York,NY,Orleans,36073,-24.509744765582575
2004,New York,NY,Oswego,36075,-2.739938380452273
2004,New York,NY,Otsego,36077,-1.3732552904097233
2004,New York,NY,Putnam,36079,-11.822691836866177
2004,New York,NY,Queens,36081,43.74113727188288
2004,New York,NY,Rensselaer,36083,3.380036958380451
2004,New York,NY,Richmond,36085,-11.895007681450856
2004,New York,NY,Rockland,36087,0.6713352790118137
2004,New York,NY,Saratoga,36091,-5.934146136068051
2004,New York,NY,Schenectady,36093,6.851977140882987
2004,New York,NY,Schoharie,36095,-18.499690870371644
2004,New York,NY,Schuyler,36097,-16.72875436554132
2004,New York,NY,Seneca,36099,-5.4290375203915175
2004,New York,NY,St. Lawrence,36089,11.64650940007185
2004,New York,NY,Steuben,36101,-28.322769842020627
2004,New York,NY,Suffolk,36103,2.3210774183043412
2004,New York,NY,Sullivan,36105,0.15823806755796
2004,New York,NY,Tioga,36107,-16.433771232532834
2004,New York,NY,Tompkins,36109,28.583557379368894
2004,New York,NY,Ulster,36111,11.738416636264134
2004,New York,NY,Warren,36113,-10.170964937699218
2004,New York,NY,Washington,36115,-11.365175477034626
2004,New York,NY,Wayne,36117,-19.497572815533985
2004,New York,NY,Westchester,36119,18.629759708921853
2004,New York,NY,Wyoming,36121,-29.129046465536227
2004,New York,NY,Yates,36123,-18.58836709924377
2004,North Carolina,NC,Alamance,37001,-23.28749423165666
2004,North Carolina,NC,Alexander,37003,-40.44871794871794
2004,North Carolina,NC,Alleghany,37005,-19.90884607416615
2004,North Carolina,NC,Anson,37007,17.528455284552848
2004,North Carolina,NC,Ashe,37009,-23.809523809523817
2004,North Carolina,NC,Avery,37011,-51.47527910685805
2004,North Carolina,NC,Beaufort,37013,-27.696957278967318
2004,North Carolina,NC,Bertie,37015,23.418824701195213
2004,North Carolina,NC,Bladen,37017,-0.5278973442702863
2004,North Carolina,NC,Brunswick,37019,-21.12331147799985
2004,North Carolina,NC,Buncombe,37021,-0.5932598821098267
2004,North Carolina,NC,Burke,37023,-23.385995708991615
2004,North Carolina,NC,Cabarrus,37025,-34.4880310403788
2004,North Carolina,NC,Caldwell,37027,-35.686487176215394
2004,North Carolina,NC,Camden,37029,-29.791122715404704
2004,North Carolina,NC,Carteret,37031,-39.03812316715543
2004,North Carolina,NC,Caswell,37033,-3.486277418671193
2004,North Carolina,NC,Catawba,37035,-35.34623773173391
2004,North Carolina,NC,Chatham,37037,0.019288635136177845
2004,North Carolina,NC,Cherokee,37039,-34.663809268684695
2004,North Carolina,NC,Chowan,37041,-10.415893056071297
2004,North Carolina,NC,Clay,37043,-32.49075215782984
2004,North Carolina,NC,Cleveland,37045,-23.01842012999272
2004,North Carolina,NC,Columbus,37047,-2.029163324052668
2004,North Carolina,NC,Craven,37049,-25.309884521665424
2004,North Carolina,NC,Cumberland,37051,-3.5189969126078964
2004,North Carolina,NC,Currituck,37053,-34.581105169340475
2004,North Carolina,NC,Dare,37055,-20.639310522253666
2004,North Carolina,NC,Davidson,37057,-41.82466048137691
2004,North Carolina,NC,Davie,37059,-48.79496402877698
2004,North Carolina,NC,Duplin,37061,-16.209371042634032
2004,North Carolina,NC,Durham,37063,36.397296878277444
2004,North Carolina,NC,Edgecombe,37065,22.363489729114285
2004,North Carolina,NC,Forsyth,37067,-8.592273135669359
2004,North Carolina,NC,Franklin,37069,-10.775408738885176
2004,North Carolina,NC,Gaston,37071,-36.07246490471336
2004,North Carolina,NC,Gates,37073,4.8605970885763625
2004,North Carolina,NC,Graham,37075,-35.640832706295456
2004,North Carolina,NC,Granville,37077,-2.3332078920488115
2004,North Carolina,NC,Greene,37079,-17.537082818294188
2004,North Carolina,NC,Guilford,37081,0.8970769740208908
2004,North Carolina,NC,Halifax,37083,17.509034458187003
2004,North Carolina,NC,Harnett,37085,-28.73415001074575
2004,North Carolina,NC,Haywood,37087,-12.756439919790218
2004,North Carolina,NC,Henderson,37089,-30.119813110052284
2004,North Carolina,NC,Hertford,37091,27.041318248893255
2004,North Carolina,NC,Hoke,37093,4.843073593073598
2004,North Carolina,NC,Hyde,37095,-8.155255124291322
2004,North Carolina,NC,Iredell,37097,-36.17503027749987
2004,North Carolina,NC,Jackson,37099,-4.331875264568936
2004,North Carolina,NC,Johnston,37101,-36.125981934249495
2004,North Carolina,NC,Jones,37103,-15.820961666297364
2004,North Carolina,NC,Lee,37105,-21.373381773525054
2004,North Carolina,NC,Lenoir,37107,-11.78653091160102
2004,North Carolina,NC,Lincoln,37109,-35.89708915108692
2004,North Carolina,NC,Macon,37113,-26.35117145899894
2004,North Carolina,NC,Madison,37115,-9.943992391419215
2004,North Carolina,NC,Martin,37117,-2.2196708763872977
2004,North Carolina,NC,McDowell,37111,-32.870891138607675
2004,North Carolina,NC,Mecklenburg,37119,3.6347654920118018
2004,North Carolina,NC,Mitchell,37121,-46.24262631443961
2004,North Carolina,NC,Montgomery,37123,-14.206349206349202
2004,North Carolina,NC,Moore,37125,-29.073524047730707
2004,North Carolina,NC,Nash,37127,-16.481299604491277
2004,North Carolina,NC,New Hanover,37129,-12.036136718894248
2004,North Carolina,NC,Northampton,37131,27.457240592930447
2004,North Carolina,NC,Onslow,37133,-39.27354669098908
2004,North Carolina,NC,Orange,37135,34.50968777765653
2004,North Carolina,NC,Pamlico,37137,-22.259026167605164
2004,North Carolina,NC,Pasquotank,37139,2.7476553341148886
2004,North Carolina,NC,Pender,37141,-17.781679836113554
2004,North Carolina,NC,Perquimans,37143,-20.048406615570798
2004,North Carolina,NC,Person,37145,-18.239779150782184
2004,North Carolina,NC,Pitt,37147,-6.834069682903646
2004,North Carolina,NC,Polk,37149,-14.998337213169272
2004,North Carolina,NC,Randolph,37151,-48.72323708505205
2004,North Carolina,NC,Richmond,37153,4.174667079591202
2004,North Carolina,NC,Robeson,37155,5.783708777420209
2004,North Carolina,NC,Rockingham,37157,-22.493848293570117
2004,North Carolina,NC,Rowan,37159,-35.05118861703973
2004,North Carolina,NC,Rutherford,37161,-33.08865276989212
2004,North Carolina,NC,Sampson,37163,-13.240308686288586
2004,North Carolina,NC,Scotland,37165,10.78202130423486
2004,North Carolina,NC,Stanly,37167,-39.7761515281963
2004,North Carolina,NC,Stokes,37169,-40.25960646955804
2004,North Carolina,NC,Surry,37171,-35.71483533394891
2004,North Carolina,NC,Swain,37173,-3.4496431403647776
2004,North Carolina,NC,Transylvania,37175,-21.099563767000255
2004,North Carolina,NC,Tyrrell,37177,-7.79874213836478
2004,North Carolina,NC,Union,37179,-40.73047982819955
2004,North Carolina,NC,Vance,37181,11.979332780506475
2004,North Carolina,NC,Wake,37183,-2.125591955143271
2004,North Carolina,NC,Warren,37185,29.039491715460315
2004,North Carolina,NC,Washington,37187,8.86492414549442
2004,North Carolina,NC,Watauga,37189,-5.933471933471935
2004,North Carolina,NC,Wayne,37191,-24.48933726214853
2004,North Carolina,NC,Wilkes,37193,-41.74338955586654
2004,North Carolina,NC,Wilson,37195,-6.7398067791059475
2004,North Carolina,NC,Yadkin,37197,-54.62678769672828
2004,North Carolina,NC,Yancey,37199,-5.365284699395616
2004,North Dakota,ND,Adams,38001,-43.53214562354765
2004,North Dakota,ND,Barnes,38003,-23.309822810941
2004,North Dakota,ND,Benson,38005,8.63757791629564
2004,North Dakota,ND,Billings,38007,-62.05673758865249
2004,North Dakota,ND,Bottineau,38009,-35.38377789874795
2004,North Dakota,ND,Bowman,38011,-51.45687645687646
2004,North Dakota,ND,Burke,38013,-40.51502145922747
2004,North Dakota,ND,Burleigh,38015,-38.53248827742567
2004,North Dakota,ND,Cass,38017,-20.39993404386084
2004,North Dakota,ND,Cavalier,38019,-25.981996726677572
2004,North Dakota,ND,Dickey,38021,-35.696561503013115
2004,North Dakota,ND,Divide,38023,-20.820189274447948
2004,North Dakota,ND,Dunn,38025,-34.21645997745209
2004,North Dakota,ND,Eddy,38027,-9.975267930750206
2004,North Dakota,ND,Emmons,38029,-39.65925224798864
2004,North Dakota,ND,Foster,38031,-39.69422423556059
2004,North Dakota,ND,Golden Valley,38033,-56.52642934196332
2004,North Dakota,ND,Grand Forks,38035,-15.26747620610437
2004,North Dakota,ND,Grant,38037,-55.394524959742355
2004,North Dakota,ND,Griggs,38039,-27.936066712995128
2004,North Dakota,ND,Hettinger,38041,-42.7710843373494
2004,North Dakota,ND,Kidder,38043,-34.258582907231556
2004,North Dakota,ND,LaMoure,38045,-37.687366167023555
2004,North Dakota,ND,Logan,38047,-51.23893805309734
2004,North Dakota,ND,McHenry,38049,-25.319148936170215
2004,North Dakota,ND,McIntosh,38051,-47.50290360046458
2004,North Dakota,ND,McKenzie,38053,-38.01593048515569
2004,North Dakota,ND,McLean,38055,-28.421052631578952
2004,North Dakota,ND,Mercer,38057,-44.1845354126056
2004,North Dakota,ND,Morton,38059,-33.65788015514921
2004,North Dakota,ND,Mountrail,38061,-2.046204620462042
2004,North Dakota,ND,Nelson,38063,-17.117585848074924
2004,North Dakota,ND,Oliver,38065,-42.89544235924933
2004,North Dakota,ND,Pembina,38067,-29.69398340248962
2004,North Dakota,ND,Pierce,38069,-35.945330296127565
2004,North Dakota,ND,Ramsey,38071,-21.591836734693878
2004,North Dakota,ND,Ransom,38073,-5.880092236740964
2004,North Dakota,ND,Renville,38075,-31.041524846834584
2004,North Dakota,ND,Richland,38077,-29.73828362751066
2004,North Dakota,ND,Rolette,38079,28.981206726013838
2004,North Dakota,ND,Sargent,38081,-5.7272727272727195
2004,North Dakota,ND,Sheridan,38083,-55.82627118644068
2004,North Dakota,ND,Sioux,38085,42.54385964912281
2004,North Dakota,ND,Slope,38087,-56.94444444444444
2004,North Dakota,ND,Stark,38089,-40.45192307692307
2004,North Dakota,ND,Steele,38091,2.4732069249793867
2004,North Dakota,ND,Stutsman,38093,-30.41888954752026
2004,North Dakota,ND,Towner,38095,-10.639827462257358
2004,North Dakota,ND,Traill,38097,-20.998116760828623
2004,North Dakota,ND,Walsh,38099,-24.855379868877755
2004,North Dakota,ND,Ward,38101,-34.24957051382165
2004,North Dakota,ND,Wells,38103,-31.081608746583363
2004,North Dakota,ND,Williams,38105,-42.17717549557622
2004,Ohio,OH,Adams,39001,-28.110675889657472
2004,Ohio,OH,Allen,39003,-32.6784916994764
2004,Ohio,OH,Ashland,39005,-30.561797752808985
2004,Ohio,OH,Ashtabula,39007,6.655068378515267
2004,Ohio,OH,Athens,39009,27.126880575156434
2004,Ohio,OH,Auglaize,39011,-48.230645651513186
2004,Ohio,OH,Belmont,39013,5.957382953181266
2004,Ohio,OH,Brown,39015,-27.684496279911528
2004,Ohio,OH,Butler,39017,-32.15309168954809
2004,Ohio,OH,Carroll,39019,-9.900779588944019
2004,Ohio,OH,Champaign,39021,-25.304926764314246
2004,Ohio,OH,Clark,39023,-2.0406086943883253
2004,Ohio,OH,Clermont,39025,-41.62193122346758
2004,Ohio,OH,Clinton,39027,-40.84392310198762
2004,Ohio,OH,Columbiana,39029,-4.706548329054037
2004,Ohio,OH,Coshocton,39031,-14.770348479251325
2004,Ohio,OH,Crawford,39033,-28.03541121966883
2004,Ohio,OH,Cuyahoga,39035,33.67341183734411
2004,Ohio,OH,Darke,39037,-39.738572025686814
2004,Ohio,OH,Defiance,39039,-23.86560069144339
2004,Ohio,OH,Delaware,39041,-32.4330371014853
2004,Ohio,OH,Erie,39043,7.004192035133244
2004,Ohio,OH,Fairfield,39045,-26.413676221354358
2004,Ohio,OH,Fayette,39047,-25.867642055120783
2004,Ohio,OH,Franklin,39049,9.232747078870496
2004,Ohio,OH,Fulton,39051,-24.666332619687516
2004,Ohio,OH,Gallia,39053,-22.963121783876502
2004,Ohio,OH,Geauga,39055,-20.861183284079416
2004,Ohio,OH,Greene,39057,-22.51362397820163
2004,Ohio,OH,Guernsey,39059,-12.29260089686099
2004,Ohio,OH,Hamilton,39061,-5.406789823290865
2004,Ohio,OH,Hancock,39063,-41.448070549907314
2004,Ohio,OH,Hardin,39065,-26.49981322375794
2004,Ohio,OH,Harrison,39067,-6.091996547046492
2004,Ohio,OH,Henry,39069,-31.722174402436607
2004,Ohio,OH,Highland,39071,-32.56141110269451
2004,Ohio,OH,Hocking,39073,-5.774477114277055
2004,Ohio,OH,Holmes,39075,-51.44410768407916
