state,fips,obama12fo,romney12fo,battle,swing,core_dem,core_rep,normal,medage08,pop2008,medinc08,black,hispanic,pc_less_hs00,pc_degree00
Iowa,19051,0,0,TRUE,TRUE,FALSE,FALSE,0.5047701497872671,38.599998474121094,8573,43342,0.20000000298023224,0.8999999761581421,0.210999995470047,0.11400000005960464
Iowa,19053,0,0,TRUE,TRUE,FALSE,FALSE,0.5085862278938293,36.900001525878906,8201,33939,1.2000000476837158,2.0999999046325684,0.18299999833106995,0.1509999930858612
Iowa,19055,0,0,TRUE,TRUE,FALSE,FALSE,0.5237604180971781,41.400001525878906,17335,49636,0.10000000149011612,0.800000011920929,0.14900000393390656,0.12999999523162842
Iowa,19057,1,1,TRUE,TRUE,FALSE,FALSE,0.4615579843521118,41.29999923706055,40803,43489,3.799999952316284,2.299999952316284,0.1420000046491623,0.1599999964237213
Iowa,19059,0,0,TRUE,TRUE,FALSE,FALSE,0.5167659024397532,45.599998474121094,16644,50185,0.20000000298023224,0.8999999761581421,0.1080000028014183,0.21299999952316284
Iowa,19061,1,1,TRUE,TRUE,FALSE,FALSE,0.47852519154548645,38.599998474121094,92589,49160,1.2999999523162842,1.5,0.14800000190734863,0.21299999952316284
Iowa,19063,0,0,TRUE,TRUE,FALSE,FALSE,0.5148394306500753,41.400001525878906,10364,42568,0.30000001192092896,5,0.17800000309944153,0.12999999523162842
Iowa,19065,1,0,TRUE,TRUE,FALSE,FALSE,0.5221053759256998,43,20238,40706,0.800000011920929,1.5,0.15199999511241913,0.1379999965429306
Iowa,19067,1,0,TRUE,TRUE,FALSE,FALSE,0.4997970461845398,42.79999923706055,16031,43393,0.6000000238418579,1.600000023841858,0.14100000262260437,0.14800000190734863
Iowa,19069,0,0,TRUE,TRUE,FALSE,FALSE,0.5367563962936401,42.79999923706055,10567,47270,0.10000000149011612,10.5,0.1599999964237213,0.14499999582767487
Iowa,19071,0,0,TRUE,FALSE,FALSE,TRUE,0.5521706342697144,44.29999923706055,7422,45979,0.10000000149011612,2.4000000953674316,0.15000000596046448,0.14000000059604645
Iowa,19073,0,0,TRUE,TRUE,FALSE,FALSE,0.4976080358028412,45.20000076293945,9349,45911,0.20000000298023224,2.0999999046325684,0.14399999380111694,0.1459999978542328
Iowa,19075,0,0,TRUE,FALSE,FALSE,TRUE,0.5628756483395895,43.79999923706055,12110,58547,0.10000000149011612,0.699999988079071,0.13500000536441803,0.1720000058412552
Iowa,19077,0,0,TRUE,TRUE,FALSE,FALSE,0.5093284348646799,43.29999923706055,10984,48430,0.10000000149011612,1.899999976158142,0.1459999978542328,0.14900000393390656
Iowa,19079,0,0,TRUE,TRUE,FALSE,FALSE,0.51657106479009,42.400001525878906,15352,49612,0.4000000059604645,2.0999999046325684,0.12700000405311584,0.17499999701976776
Iowa,19081,0,0,TRUE,TRUE,FALSE,FALSE,0.5326617757479349,44.5,11229,47588,0.10000000149011612,3.5,0.1420000046491623,0.15399999916553497
Iowa,19083,1,0,TRUE,TRUE,FALSE,FALSE,0.5253332257270813,43.400001525878906,17377,46240,0.800000011920929,2.9000000953674316,0.14300000667572021,0.17100000381469727
Iowa,19085,0,0,TRUE,FALSE,FALSE,TRUE,0.5555969476699829,41.900001525878906,15245,50362,0.10000000149011612,1.2000000476837158,0.15000000596046448,0.12700000405311584
Iowa,19087,1,0,TRUE,TRUE,FALSE,FALSE,0.5127832094828287,39.70000076293945,20067,47353,1.7999999523162842,1.899999976158142,0.13899999856948853,0.16200000047683716
Iowa,19089,1,0,TRUE,TRUE,FALSE,FALSE,0.49559147159258526,43,9436,42318,0.20000000298023224,0.699999988079071,0.2070000022649765,0.12600000202655792
Iowa,19091,0,0,TRUE,TRUE,FALSE,FALSE,0.5311471124490103,44.400001525878906,9565,49027,0.4000000059604645,2.299999952316284,0.13699999451637268,0.15399999916553497
Iowa,19093,0,0,TRUE,TRUE,FALSE,FALSE,0.5323530634244283,45.599998474121094,6922,44890,0.30000001192092896,0.699999988079071,0.15000000596046448,0.13600000739097595
Iowa,19095,0,0,TRUE,TRUE,FALSE,FALSE,0.5195901294549307,41.79999923706055,15750,54129,0.20000000298023224,1.2000000476837158,0.12999999523162842,0.15800000727176666
Iowa,19097,1,0,TRUE,TRUE,FALSE,FALSE,0.486243079106013,43,19804,41944,0.20000000298023224,0.699999988079071,0.1850000023841858,0.12099999934434891
Iowa,19099,1,0,TRUE,TRUE,FALSE,FALSE,0.4976276258627574,40.900001525878906,36460,48734,1.2000000476837158,1.2999999523162842,0.13199999928474426,0.1589999943971634
Iowa,19101,1,0,TRUE,TRUE,FALSE,FALSE,0.4886540373166402,45,15431,43257,1,2.200000047683716,0.11900000274181366,0.31200000643730164
Iowa,19103,3,1,TRUE,TRUE,FALSE,FALSE,0.46336690584818524,30,128145,54871,3.299999952316284,2.9000000953674316,0.06300000101327896,0.47600001096725464
Iowa,19105,1,0,TRUE,TRUE,FALSE,FALSE,0.49751396973927814,39.599998474121094,20430,46012,2,1.399999976158142,0.1469999998807907,0.12700000405311584
Iowa,19107,0,0,TRUE,TRUE,FALSE,FALSE,0.5218365887800852,42.900001525878906,10655,42683,0.10000000149011612,0.699999988079071,0.1599999964237213,0.11599999666213989
Iowa,19109,1,0,TRUE,TRUE,FALSE,FALSE,0.5257760683695475,46.599998474121094,15245,46389,0.20000000298023224,1,0.14399999380111694,0.13600000739097595
Iowa,19111,2,0,TRUE,TRUE,FALSE,FALSE,0.458835631608963,42.79999923706055,35484,43718,3.0999999046325684,2.5999999046325684,0.164000004529953,0.125
Iowa,19113,3,1,TRUE,TRUE,FALSE,FALSE,0.49634912610054016,36.900001525878906,207839,55173,3,1.600000023841858,0.09399999678134918,0.2770000100135803
Iowa,19115,1,0,TRUE,TRUE,FALSE,FALSE,0.5056183139483134,39.400001525878906,11694,44429,0.30000001192092896,14.100000381469727,0.2029999941587448,0.12700000405311584
Iowa,19117,0,0,TRUE,TRUE,FALSE,FALSE,0.5134621063868204,40,9337,41007,0.20000000298023224,0.8999999761581421,0.20900000631809235,0.11100000143051147
Iowa,19119,0,0,TRUE,FALSE,FALSE,TRUE,0.5958419243494669,40,11189,50289,0.30000001192092896,0.5,0.21299999952316284,0.1420000046491623
Iowa,19121,1,0,TRUE,TRUE,FALSE,FALSE,0.5129101276397705,37.70000076293945,15454,51973,0.20000000298023224,0.8999999761581421,0.12399999797344208,0.14399999380111694
Iowa,19123,1,0,TRUE,FALSE,FALSE,TRUE,0.5593540072441101,38.79999923706055,22120,46872,0.8999999761581421,1.2999999523162842,0.17399999499320984,0.16500000655651093
Iowa,19125,1,0,TRUE,TRUE,FALSE,FALSE,0.5396345655123392,38.099998474121094,32774,51252,0.5,1.100000023841858,0.1599999964237213,0.1889999955892563
Iowa,19127,1,0,TRUE,TRUE,FALSE,FALSE,0.5128399829069773,40.900001525878906,39236,44615,1.2000000476837158,12.699999809265137,0.1770000010728836,0.17000000178813934
Iowa,19129,0,0,TRUE,FALSE,FALSE,TRUE,0.5650820732116699,39.400001525878906,15127,55094,0.4000000059604645,2.200000047683716,0.1679999977350235,0.16300000250339508
Iowa,19131,0,0,TRUE,TRUE,FALSE,FALSE,0.5003822644551595,43,10794,46629,0.20000000298023224,0.6000000238418579,0.15600000321865082,0.12800000607967377
Iowa,19133,0,0,TRUE,TRUE,FALSE,FALSE,0.5005290309588114,46,9019,41009,0.10000000149011612,0.800000011920929,0.18299999833106995,0.1340000033378601
Iowa,19135,0,0,TRUE,TRUE,FALSE,FALSE,0.500193198521932,42.20000076293945,7573,47628,0.30000001192092896,0.6000000238418579,0.17800000309944153,0.12600000202655792
Iowa,19137,0,0,TRUE,FALSE,FALSE,TRUE,0.57598743836085,44.29999923706055,10792,36817,0.20000000298023224,2.4000000953674316,0.18199999630451202,0.1289999932050705
Iowa,19139,2,0,TRUE,TRUE,FALSE,FALSE,0.5075020690759023,37.599998474121094,42670,53234,1.2000000476837158,13.199999809265137,0.19699999690055847,0.1720000058412552
Iowa,19141,0,0,TRUE,FALSE,FALSE,TRUE,0.5593587358792623,44.400001525878906,13898,46584,0.30000001192092896,1.7999999523162842,0.19300000369548798,0.1469999998807907
Iowa,19143,0,0,TRUE,FALSE,FALSE,TRUE,0.5719883342583975,43.20000076293945,6448,43681,0.30000001192092896,3.200000047683716,0.1889999955892563,0.1340000033378601
Iowa,19145,1,0,TRUE,FALSE,FALSE,TRUE,0.5824752350648245,42.70000076293945,15527,42317,2,1.899999976158142,0.14499999582767487,0.16599999368190765
Iowa,19147,0,0,TRUE,TRUE,FALSE,FALSE,0.5029913981755575,43.400001525878906,9318,42062,0.10000000149011612,0.8999999761581421,0.16300000250339508,0.13899999856948853
Iowa,19149,0,0,TRUE,TRUE,FALSE,FALSE,0.5425527493158976,40.099998474121094,24262,54013,0.30000001192092896,1.899999976158142,0.12600000202655792,0.19300000369548798
Iowa,19151,0,0,TRUE,TRUE,FALSE,FALSE,0.5208896994590759,47.70000076293945,7479,41594,0.30000001192092896,1.2000000476837158,0.1340000033378601,0.15000000596046448
Iowa,19153,7,1,TRUE,TRUE,FALSE,FALSE,0.49992579221725464,35.900001525878906,422893,56980,4.900000095367432,5.699999809265137,0.11699999868869781,0.296999990940094
Iowa,19155,1,1,TRUE,TRUE,FALSE,FALSE,0.5400342047214508,38,89986,49817,1,4.199999809265137,0.1599999964237213,0.15000000596046448
Iowa,19157,1,0,TRUE,TRUE,FALSE,FALSE,0.5119056701660156,40.099998474121094,18493,49857,0.6000000238418579,1.5,0.13300000131130219,0.1850000023841858
Iowa,19159,0,0,TRUE,TRUE,FALSE,FALSE,0.5002981026967367,45.20000076293945,5013,36658,0.10000000149011612,0.6000000238418579,0.1720000058412552,0.1340000033378601
Iowa,19161,0,0,TRUE,TRUE,FALSE,FALSE,0.5278090536594391,46.5,10199,41409,0.4000000059604645,1.2999999523162842,0.15800000727176666,0.13600000739097595
Iowa,19163,2,1,TRUE,TRUE,FALSE,FALSE,0.506014366944631,37.79999923706055,164437,52218,6.199999809265137,4.5,0.13699999451637268,0.24899999797344208
Iowa,19165,0,0,TRUE,FALSE,FALSE,TRUE,0.5651954809824625,45,12129,47103,0.20000000298023224,0.8999999761581421,0.1340000033378601,0.15299999713897705
Iowa,19167,0,1,TRUE,FALSE,FALSE,TRUE,0.6259975681702296,33.20000076293945,32064,52513,0.4000000059604645,4.900000095367432,0.19599999487400055,0.1979999989271164
Iowa,19169,1,1,TRUE,TRUE,FALSE,FALSE,0.5002388656139374,27.299999237060547,86219,50265,1.899999976158142,1.7999999523162842,0.06499999761581421,0.4449999928474426
Iowa,19171,1,1,TRUE,TRUE,FALSE,FALSE,0.5122938652833303,41,17549,47298,0.5,4.300000190734863,0.15800000727176666,0.1289999932050705
Iowa,19173,0,0,TRUE,TRUE,FALSE,FALSE,0.5402158300081888,43.599998474121094,6337,39792,0,3.9000000953674316,0.16699999570846558,0.11999999731779099
Iowa,19175,1,0,TRUE,TRUE,FALSE,FALSE,0.521947185198466,42.099998474121094,12154,40652,0.30000001192092896,1.100000023841858,0.12700000405311584,0.1469999998807907
Iowa,19177,0,0,TRUE,TRUE,FALSE,FALSE,0.5264169275760651,41.70000076293945,7690,38207,0,0.8999999761581421,0.17299999296665192,0.11800000071525574
Iowa,19179,1,0,TRUE,TRUE,FALSE,FALSE,0.4727424681186676,40.20000076293945,35297,40202,1.399999976158142,7.199999809265137,0.1850000023841858,0.1459999978542328
Iowa,19181,1,0,TRUE,TRUE,FALSE,FALSE,0.5049658616383871,37.599998474121094,44793,62317,0.4000000059604645,1.2999999523162842,0.10000000149011612,0.21199999749660492
Iowa,19183,1,0,TRUE,TRUE,FALSE,FALSE,0.5275315741697947,40.099998474121094,21214,50130,0.5,3.799999952316284,0.17499999701976776,0.164000004529953
Iowa,19185,0,0,TRUE,TRUE,FALSE,FALSE,0.5211964845657349,44.099998474121094,6267,35563,0,0.8999999761581421,0.16099999845027924,0.12099999934434891
Iowa,19187,1,0,TRUE,TRUE,FALSE,FALSE,0.49916290243466693,39,38372,41568,3.799999952316284,2.799999952316284,0.15800000727176666,0.16899999976158142
Iowa,19189,0,0,TRUE,TRUE,FALSE,FALSE,0.5187310675779978,44.20000076293945,10689,43187,0.20000000298023224,2.299999952316284,0.12700000405311584,0.16500000655651093
Iowa,19191,1,0,TRUE,TRUE,FALSE,FALSE,0.532420833905538,39,20711,48826,0.699999988079071,1,0.1589999943971634,0.20499999821186066
Iowa,19193,2,1,TRUE,TRUE,FALSE,FALSE,0.499870369831721,36.400001525878906,101971,43616,2.299999952316284,11.199999809265137,0.1860000044107437,0.1889999955892563
Iowa,19195,0,0,TRUE,TRUE,FALSE,FALSE,0.48561980326970416,43.599998474121094,7605,48580,0.30000001192092896,1.7999999523162842,0.14000000059604645,0.12700000405311584
Iowa,19197,0,0,TRUE,TRUE,FALSE,FALSE,0.5241857568422953,45.5,12878,46068,0.20000000298023224,7.099999904632568,0.15600000321865082,0.13500000536441803
Kansas,20001,0,0,FALSE,TRUE,FALSE,FALSE,0.5426299870014191,40.29999923706055,13268,37919,2,2.299999952316284,0.16899999976158142,0.15199999511241913
Kansas,20003,0,0,FALSE,TRUE,FALSE,FALSE,0.517763763666153,40.099998474121094,7958,41825,0.30000001192092896,1.100000023841858,0.1809999942779541,0.11699999868869781
Kansas,20005,0,0,FALSE,TRUE,FALSE,FALSE,0.49818917115529376,36.79999923706055,16374,42788,5.699999809265137,2,0.15299999713897705,0.18000000715255737
Kansas,20007,0,0,FALSE,FALSE,FALSE,TRUE,0.5657846629619598,46.79999923706055,4612,42534,0.5,2.0999999046325684,0.1420000046491623,0.20999999344348907
Kansas,20009,0,0,FALSE,FALSE,FALSE,TRUE,0.5637693901856741,41.099998474121094,27505,42889,1.600000023841858,10.5,0.1770000010728836,0.16599999368190765
Kansas,20011,0,0,FALSE,TRUE,FALSE,FALSE,0.5424328545729319,37.29999923706055,14880,37575,3.4000000953674316,1.399999976158142,0.15800000727176666,0.17800000309944153
Kansas,20013,0,0,FALSE,TRUE,FALSE,FALSE,0.5488282342751821,41.599998474121094,9988,38162,2.0999999046325684,2.4000000953674316,0.15399999916553497,0.1899999976158142
Kansas,20015,0,0,FALSE,FALSE,FALSE,TRUE,0.5588456789652506,36.79999923706055,63452,57678,1.600000023841858,2.5999999046325684,0.12700000405311584,0.20399999618530273
Kansas,20017,0,0,FALSE,TRUE,FALSE,FALSE,0.5456072290738424,43.20000076293945,2821,39788,1.2999999523162842,3,0.1289999932050705,0.19599999487400055
Kansas,20019,0,0,FALSE,FALSE,FALSE,TRUE,0.574670692284902,46.599998474121094,3756,35460,0.4000000059604645,1.7000000476837158,0.1899999976158142,0.12300000339746475
Kansas,20021,0,0,FALSE,TRUE,FALSE,FALSE,0.5137118995189667,38.70000076293945,21178,37621,0.800000011920929,1.2999999523162842,0.19699999690055847,0.11299999803304672
Kansas,20023,0,0,FALSE,FALSE,FALSE,TRUE,0.5946732511123022,49,2728,37413,0.10000000149011612,4.300000190734863,0.14499999582767487,0.1599999964237213
Kansas,20025,0,0,FALSE,FALSE,FALSE,TRUE,0.5811755955219269,46.400001525878906,2079,41482,0.30000001192092896,5.300000190734863,0.12600000202655792,0.22100000083446503
Kansas,20027,0,0,FALSE,FALSE,FALSE,TRUE,0.5941186795632044,42.29999923706055,8796,43045,0.800000011920929,1,0.12999999523162842,0.16500000655651093
Kansas,20029,0,0,FALSE,FALSE,FALSE,TRUE,0.5506429672241211,43.099998474121094,9302,39126,0.4000000059604645,0.8999999761581421,0.14499999582767487,0.18000000715255737
Kansas,20031,0,0,FALSE,FALSE,FALSE,TRUE,0.5607011218865713,41.599998474121094,8442,49034,0.30000001192092896,1.7999999523162842,0.13099999725818634,0.20100000500679016
Kansas,20033,0,0,FALSE,FALSE,FALSE,TRUE,0.5828152696291605,47.5,1898,38193,0,2.0999999046325684,0.08699999749660492,0.1509999930858612
Kansas,20035,0,0,FALSE,TRUE,FALSE,FALSE,0.5311482052008311,37.400001525878906,33988,45163,3.299999952316284,5.900000095367432,0.1459999978542328,0.18299999833106995
Kansas,20037,0,0,FALSE,TRUE,FALSE,FALSE,0.5007820228735606,32.5,38871,37289,2.0999999046325684,3.0999999046325684,0.1550000011920929,0.23899999260902405
Kansas,20039,0,0,FALSE,FALSE,FALSE,TRUE,0.57581660648187,49.70000076293945,2912,36913,0.699999988079071,1.7000000476837158,0.13600000739097595,0.15399999916553497
Kansas,20041,0,0,FALSE,FALSE,FALSE,TRUE,0.5514582296212515,41.5,19203,46289,0.8999999761581421,3.299999952316284,0.13600000739097595,0.15199999511241913
Kansas,20043,0,0,FALSE,FALSE,FALSE,TRUE,0.5524542729059855,38.70000076293945,7770,43036,2.5999999046325684,2,0.1979999989271164,0.14800000190734863
Kansas,20045,0,0,FALSE,TRUE,FALSE,FALSE,0.4967219829559326,29.299999237060547,114752,47614,4.099999904632568,3.700000047683716,0.07599999755620956,0.4269999861717224
Kansas,20047,0,0,FALSE,FALSE,FALSE,TRUE,0.5540856023629507,42.900001525878906,3097,39613,0.4000000059604645,14,0.18799999356269836,0.16300000250339508
Kansas,20049,0,0,FALSE,FALSE,FALSE,TRUE,0.5673040846983591,45.900001525878906,3010,32462,0.20000000298023224,2.5999999046325684,0.20000000298023224,0.10599999874830246
Kansas,20051,0,0,FALSE,TRUE,FALSE,FALSE,0.5226123432318369,32.79999923706055,27477,44846,1,2.5,0.12800000607967377,0.2919999957084656
Kansas,20053,0,0,FALSE,FALSE,FALSE,TRUE,0.5592431724071503,42.599998474121094,6234,42896,4,3.9000000953674316,0.15199999511241913,0.164000004529953
Kansas,20055,0,0,FALSE,FALSE,FALSE,TRUE,0.5937155286471049,31.899999618530273,40925,49963,1.2999999523162842,42,0.32600000500679016,0.14300000667572021
Kansas,20057,0,0,FALSE,FALSE,FALSE,TRUE,0.5865372121334076,31.799999237060547,32710,45031,2.0999999046325684,46.20000076293945,0.3009999990463257,0.164000004529953
Kansas,20059,0,0,FALSE,TRUE,FALSE,FALSE,0.5476152698198954,36.099998474121094,26397,48591,1.399999976158142,2.9000000953674316,0.1469999998807907,0.16500000655651093
Kansas,20061,0,0,FALSE,FALSE,FALSE,TRUE,0.5535460412502289,30.299999237060547,31157,43528,17.5,7.599999904632568,0.14000000059604645,0.17100000381469727
Kansas,20063,0,0,FALSE,FALSE,FALSE,TRUE,0.5877879361311594,50.400001525878906,2490,42205,0.10000000149011612,1.399999976158142,0.1550000011920929,0.18400000035762787
Kansas,20065,0,0,FALSE,FALSE,FALSE,TRUE,0.5700884660085043,49.400001525878906,2527,39094,3.299999952316284,0.800000011920929,0.164000004529953,0.17399999499320984
Kansas,20067,0,0,FALSE,FALSE,FALSE,TRUE,0.5925099700689316,36.29999923706055,7338,57591,0.4000000059604645,37.70000076293945,0.2849999964237213,0.15199999511241913
Kansas,20069,0,0,FALSE,FALSE,FALSE,TRUE,0.5924500077962875,35.099998474121094,5879,49864,0.30000001192092896,12.800000190734863,0.2639999985694885,0.16300000250339508
Kansas,20071,0,0,FALSE,FALSE,FALSE,TRUE,0.5978840043147405,46.20000076293945,1275,44832,0.20000000298023224,12.100000381469727,0.16300000250339508,0.17399999499320984
Kansas,20073,0,0,FALSE,FALSE,FALSE,TRUE,0.5531160235404968,44.400001525878906,6807,36704,0.30000001192092896,2.4000000953674316,0.19099999964237213,0.14499999582767487
Kansas,20075,0,0,FALSE,FALSE,FALSE,TRUE,0.587821235259374,37.70000076293945,2591,42390,0.699999988079071,26.5,0.2329999953508377,0.17399999499320984
Kansas,20077,0,0,FALSE,FALSE,FALSE,TRUE,0.5634916325410207,44.70000076293945,5772,37575,0.4000000059604645,1.5,0.16200000047683716,0.14000000059604645
Kansas,20079,0,0,FALSE,FALSE,FALSE,TRUE,0.5501637657483419,39.099998474121094,33768,50640,1.7999999523162842,9.199999809265137,0.1469999998807907,0.23000000417232513
Kansas,20081,0,0,FALSE,FALSE,FALSE,TRUE,0.6174527655045191,36,3981,48810,0.20000000298023224,27.100000381469727,0.25200000405311584,0.17499999701976776
Kansas,20083,0,0,FALSE,FALSE,FALSE,TRUE,0.5901271402835846,43.70000076293945,1928,44829,0.8999999761581421,3.5999999046325684,0.13099999725818634,0.19699999690055847
Kansas,20085,0,0,FALSE,TRUE,FALSE,FALSE,0.5281739334265391,38.79999923706055,13245,49678,1,2.700000047683716,0.12300000339746475,0.15399999916553497
Kansas,20087,0,0,FALSE,TRUE,FALSE,FALSE,0.5272207955519358,41.400001525878906,18311,56770,0.6000000238418579,1.899999976158142,0.11100000143051147,0.17900000512599945
Kansas,20089,0,0,FALSE,FALSE,FALSE,TRUE,0.5795572946468989,51.900001525878906,3123,37937,0.10000000149011612,0.699999988079071,0.12399999797344208,0.1379999965429306
Kansas,20091,1,0,FALSE,FALSE,FALSE,TRUE,0.5541041990121206,36.400001525878906,535000,76250,3.700000047683716,5.199999809265137,0.050999999046325684,0.47699999809265137
Kansas,20093,0,0,FALSE,FALSE,FALSE,TRUE,0.5917171438535055,37.79999923706055,4140,47631,0.6000000238418579,27.899999618530273,0.24199999868869781,0.15000000596046448
Kansas,20095,0,0,FALSE,FALSE,FALSE,TRUE,0.5735027293364207,44.900001525878906,7637,48480,0.30000001192092896,1.7000000476837158,0.15299999713897705,0.17800000309944153
Kansas,20097,0,0,FALSE,FALSE,FALSE,TRUE,0.5979457994302114,51.29999923706055,2297,39104,0.30000001192092896,3.0999999046325684,0.14800000190734863,0.1889999955892563
Kansas,20099,0,0,FALSE,TRUE,FALSE,FALSE,0.5160729289054871,39.20000076293945,21807,37501,5,3.0999999046325684,0.17000000178813934,0.1589999943971634
Kansas,20101,0,0,FALSE,FALSE,FALSE,TRUE,0.5847720702489217,47,1730,47226,0,2.0999999046325684,0.11500000208616257,0.1850000023841858
Kansas,20103,0,0,FALSE,TRUE,FALSE,FALSE,0.5216710964838663,36.5,74355,60218,9.800000190734863,3.5999999046325684,0.13500000536441803,0.23100000619888306
Kansas,20105,0,0,FALSE,FALSE,FALSE,TRUE,0.5605581998825073,46.099998474121094,3221,40793,0.20000000298023224,1.7999999523162842,0.15000000596046448,0.17399999499320984
Kansas,20107,0,0,FALSE,TRUE,FALSE,FALSE,0.5166955490907034,42.29999923706055,9439,43671,0.699999988079071,1,0.19099999964237213,0.12700000405311584
Kansas,20109,0,0,FALSE,FALSE,FALSE,TRUE,0.5900205572446188,46.70000076293945,2601,42609,0.6000000238418579,2,0.13300000131130219,0.17499999701976776
Kansas,20111,0,0,FALSE,TRUE,FALSE,FALSE,0.5319720606009165,33.400001525878906,35318,39942,2.700000047683716,19.399999618530273,0.18199999630451202,0.23000000417232513
Kansas,20113,0,0,FALSE,FALSE,FALSE,TRUE,0.5750379264354706,40.29999923706055,28814,51352,1,2.299999952316284,0.14100000262260437,0.22200000286102295
Kansas,20115,0,0,FALSE,FALSE,FALSE,TRUE,0.5824975470701853,44.400001525878906,12056,43983,0.4000000059604645,2.0999999046325684,0.15600000321865082,0.17900000512599945
Kansas,20117,0,0,FALSE,TRUE,FALSE,FALSE,0.5331209599971771,45.099998474121094,10180,42976,0.30000001192092896,0.800000011920929,0.14900000393390656,0.13199999928474426
Kansas,20119,0,0,FALSE,FALSE,FALSE,TRUE,0.5989912996689478,38.79999923706055,4407,48307,0.5,13.199999809265137,0.19699999690055847,0.19599999487400055
Kansas,20121,0,0,FALSE,TRUE,FALSE,FALSE,0.5312283039093018,37.29999923706055,30787,61231,1.600000023841858,1.7999999523162842,0.125,0.1940000057220459
Kansas,20123,0,0,FALSE,FALSE,FALSE,TRUE,0.5761639525492986,44.5,6293,44321,0.699999988079071,1,0.11900000274181366,0.16899999976158142
Kansas,20125,0,0,FALSE,TRUE,FALSE,FALSE,0.5395816763242086,40.400001525878906,34277,41913,6.199999809265137,3.200000047683716,0.18799999356269836,0.1599999964237213
Kansas,20127,0,0,FALSE,TRUE,FALSE,FALSE,0.5342687567075094,44.599998474121094,6017,41867,0.30000001192092896,3.5999999046325684,0.15299999713897705,0.1599999964237213
Kansas,20129,0,0,FALSE,FALSE,FALSE,TRUE,0.5864592691262563,40.599998474121094,3051,48636,0.30000001192092896,14.100000381469727,0.1809999942779541,0.17599999904632568
Kansas,20131,0,0,FALSE,FALSE,FALSE,TRUE,0.5639281272888184,41.900001525878906,10060,46938,0.5,0.800000011920929,0.16300000250339508,0.1459999978542328
Kansas,20133,0,0,FALSE,TRUE,FALSE,FALSE,0.5330967207749685,39.599998474121094,16139,40362,1.100000023841858,2.799999952316284,0.16500000655651093,0.15000000596046448
Kansas,20135,0,0,FALSE,FALSE,FALSE,TRUE,0.5776459177335104,50.099998474121094,2909,44389,0.10000000149011612,2.700000047683716,0.15600000321865082,0.17900000512599945
Kansas,20137,0,0,FALSE,FALSE,FALSE,TRUE,0.5776477952798208,41,5418,38252,4.300000190734863,2.5,0.15199999511241913,0.15399999916553497
Kansas,20139,0,0,FALSE,TRUE,FALSE,FALSE,0.5200617810090383,40.70000076293945,16266,48848,0.30000001192092896,1.5,0.14499999582767487,0.14300000667572021
Kansas,20141,0,0,FALSE,FALSE,FALSE,TRUE,0.5639423330624899,47.900001525878906,3804,37568,0.10000000149011612,0.4000000059604645,0.15199999511241913,0.1550000011920929
Kansas,20143,0,0,FALSE,FALSE,FALSE,TRUE,0.5777584115664164,42.5,5993,45925,0.6000000238418579,2,0.1379999965429306,0.16300000250339508
Kansas,20145,0,0,FALSE,FALSE,FALSE,TRUE,0.5577027102311453,41.70000076293945,6256,43007,5.300000190734863,4.599999904632568,0.15199999511241913,0.21799999475479126
Kansas,20147,0,0,FALSE,FALSE,FALSE,TRUE,0.5785327702760696,47,5282,41832,0.30000001192092896,0.800000011920929,0.15600000321865082,0.16099999845027924
Kansas,20149,0,0,FALSE,FALSE,FALSE,TRUE,0.5510377287864685,35.400001525878906,19779,54341,0.800000011920929,2.5999999046325684,0.1080000028014183,0.22699999809265137
Kansas,20151,0,0,FALSE,FALSE,FALSE,TRUE,0.5614789227644602,41.099998474121094,9366,44498,1.2000000476837158,4.599999904632568,0.13699999451637268,0.20999999344348907
Kansas,20153,0,0,FALSE,FALSE,FALSE,TRUE,0.5939433127641678,51.099998474121094,2466,38980,0.4000000059604645,1.100000023841858,0.15299999713897705,0.1589999943971634
Kansas,20155,0,0,FALSE,TRUE,FALSE,FALSE,0.5438709159692129,39.70000076293945,63227,42597,2.9000000953674316,6.300000190734863,0.17299999296665192,0.17299999296665192
Kansas,20157,0,0,FALSE,FALSE,FALSE,TRUE,0.5920980920394262,50.79999923706055,4832,38199,0.4000000059604645,1.100000023841858,0.11400000005960464,0.14900000393390656
Kansas,20159,0,0,FALSE,FALSE,FALSE,TRUE,0.5564627150694529,37.099998474121094,10128,43158,1.2000000476837158,7,0.16599999368190765,0.17499999701976776
Kansas,20161,0,0,FALSE,FALSE,FALSE,TRUE,0.5515666802724203,24.399999618530273,71113,43801,6.900000095367432,4.699999809265137,0.06199999898672104,0.4050000011920929
Kansas,20163,0,0,FALSE,FALSE,FALSE,TRUE,0.5687403728564581,44.099998474121094,5088,39738,1.2999999523162842,1.2000000476837158,0.1289999932050705,0.15399999916553497
Kansas,20165,0,0,FALSE,FALSE,FALSE,TRUE,0.5508380631605784,47.599998474121094,3197,39197,0.30000001192092896,1.5,0.1720000058412552,0.164000004529953
Kansas,20167,0,0,FALSE,FALSE,FALSE,TRUE,0.5632759630680084,46,6633,38635,0.699999988079071,1.2000000476837158,0.16899999976158142,0.16699999570846558
Kansas,20169,0,0,FALSE,TRUE,FALSE,FALSE,0.534467468659083,38.20000076293945,54109,45342,3.299999952316284,7.5,0.12999999523162842,0.20399999618530273
