year,state_FIPS,county_FIPS,state,county,dvoteswing_inc,dpct_grants,dpc_income,inc_ad_diff,inc_campaign_diff,dhousevote_inc,iraq_cas2004,iraq_cas2008,dpct_popl,comp_state,state_abb
1992,5,75,Arkansas,Lawrence County,-16.3199996948242,5.5054347962141,1.06002998352051,1.08000004291534,-2,-5.52144813537598,0,0,-0.00911561585962772,0,AR
1996,5,75,Arkansas,Lawrence County,0.579994201660156,61.233389377594,0.482738494873047,0.519999980926514,3,0.944999694824219,0,0,0.0171990171074867,0,AR
2000,5,75,Arkansas,Lawrence County,-11.3499984741211,-20.6963047385216,1.25808143615723,-1.52400004863739,-2,-39.7775726318359,0,0,-0.00690933596342802,0,AR
2004,5,75,Arkansas,Lawrence County,0.779998779296875,13.4796500205994,-0.143259048461914,0.582000017166138,0,0.268463134765625,0,0,-0.0225691497325897,0,AR
2008,5,75,Arkansas,Lawrence County,15.6841430664062,62.3394727706909,0.890825271606445,-0.0179999992251396,1,-30.735445022583,0,0,-0.0174768511205912,0,AR
1988,5,77,Arkansas,Lee County,-5.95999908447266,5.14825507998466,2.81329822540283,1.41799998283386,0,-35.7803268432617,0,0,-0.0828581005334854,0,AR
1992,5,77,Arkansas,Lee County,-11.9599990844727,14.4839987158775,1.60845375061035,1.08000004291534,-2,-5.52144813537598,0,0,-0.0633504018187523,0,AR
1996,5,77,Arkansas,Lee County,3.66999816894531,2.23686825484037,2.02227020263672,0.519999980926514,3,0.944999694824219,0,0,-0.0269447043538094,0,AR
2000,5,77,Arkansas,Lee County,-9.45999908447266,17.6223963499069,-0.0304508209228516,-1.52400004863739,-2,-39.7775726318359,0,0,0.00553816510364413,0,AR
2004,5,77,Arkansas,Lee County,3.79999923706055,-2.85121276974678,-1.88882255554199,0.582000017166138,0,0.268463134765625,0,0,-0.0884418934583664,0,AR
2008,5,77,Arkansas,Lee County,2.20394134521484,192.526245117188,0.678665161132812,-0.0179999992251396,1,-30.735445022583,0,0,-0.0665499120950699,0,AR
1988,5,79,Arkansas,Lincoln County,-2.19999694824219,-5.56558668613434,1.37002277374268,1.41799998283386,0,14.1920394897461,0,0,0.026694979518652,0,AR
1992,5,79,Arkansas,Lincoln County,-12.4700012207031,14.5788311958313,1.73901081085205,1.08000004291534,-2,24.7095355987549,0,0,0.0279214065521955,0,AR
1996,5,79,Arkansas,Lincoln County,2.44000244140625,5.99210895597935,1.22323989868164,0.519999980926514,3,-11.6966934204102,0,0,0.0269473996013403,0,AR
2000,5,79,Arkansas,Lincoln County,-17.3200035095215,39.4827634096146,-0.0291748046875,-1.52400004863739,-2,8.49449157714844,0,0,0.0128052616491914,0,AR
2004,5,79,Arkansas,Lincoln County,3.38999938964844,-71.3785529136658,1.2543830871582,0.582000017166138,0,-39.4376754760742,0,0,-0.023283127695322,0,AR
2008,5,79,Arkansas,Lincoln County,12.3215560913086,-60.2906882762909,0.724601745605469,-0.0179999992251396,1,-25.2686538696289,0,0,-0.0384805835783482,0,AR
1988,5,81,Arkansas,Little River County,-14.0100021362305,96.2987244129181,0.631973266601562,1.41799998283386,0,14.1920394897461,0,0,-0.00695190997794271,0,AR
1992,5,81,Arkansas,Little River County,-15.3099994659424,10.3547833859921,-0.382904052734375,1.08000004291534,-2,24.7095355987549,0,0,-0.00418591219931841,0,AR
1996,5,81,Arkansas,Little River County,0.150001525878906,-12.2862972319126,0.429145812988281,0.519999980926514,3,-11.6966934204102,0,0,-0.0100739235058427,0,AR
2000,5,81,Arkansas,Little River County,-13.5099983215332,-9.23168584704399,-0.110149383544922,-1.52400004863739,-2,8.49449157714844,0,0,-0.0035873781889677,0,AR
2004,5,81,Arkansas,Little River County,4.84000015258789,-14.9440690875053,1.17850112915039,0.582000017166138,0,-39.4376754760742,0,0,-0.0413666404783726,0,AR
2008,5,81,Arkansas,Little River County,15.9229965209961,12.1764555573463,0.361930847167969,-0.0179999992251396,1,-25.2686538696289,0,0,-0.0139495665207505,0,AR
1988,5,83,Arkansas,Logan County,-0.119998931884766,-17.3972621560097,0.723255157470703,1.41799998283386,0,-5.11264801025391,0,0,-0.00121506687719375,0,AR
1992,5,83,Arkansas,Logan County,-17.689998626709,5.12007959187031,0.747421264648438,1.08000004291534,-2,-18.9582023620605,0,0,0.0197566915303469,0,AR
1996,5,83,Arkansas,Logan County,2.40999984741211,7.72527158260345,1.00485801696777,0.519999980926514,3,10.6145858764648,0,0,0.0416109934449196,0,AR
2000,5,83,Arkansas,Logan County,-14.1199989318848,13.5010838508606,-0.0859127044677734,-1.52400004863739,-2,0,0,0,0.0309693962335587,0,AR
2004,5,83,Arkansas,Logan County,2.40999984741211,5.16342334449291,0.0620517730712891,0.582000017166138,0,-39.4376754760742,0,0,0.00479914667084813,0,AR
2008,5,83,Arkansas,Logan County,9.88910293579102,15.6065165996552,-0.358047485351562,-0.0179999992251396,1,-25.2686538696289,0,0,-0.00150362635031343,0,AR
1988,5,85,Arkansas,Lonoke County,-4.3900032043457,-4.93212305009365,1.37132835388184,1.41799998283386,0,-7.71112251281738,0,0,0.0555939897894859,0,AR
1992,5,85,Arkansas,Lonoke County,-16.129997253418,15.0189280509949,1.77620124816895,1.08000004291534,-2,-13.7501964569092,0,0,0.0721962973475456,0,AR
1996,5,85,Arkansas,Lonoke County,-0.359996795654297,8.47061201930046,0.546718597412109,0.519999980926514,3,0.944999694824219,0,0,0.168606355786324,0,AR
2000,5,85,Arkansas,Lonoke County,-16.4000015258789,-7.62000903487206,0.17230224609375,-1.52400004863739,-2,-39.7775726318359,0,0,0.111473761498928,0,AR
2004,5,85,Arkansas,Lonoke County,5.13999938964844,161.60774230957,-0.0901241302490234,0.582000017166138,0,0.268463134765625,2,0,0.0925382152199745,0,AR
2008,5,85,Arkansas,Lonoke County,8.46226501464844,-41.4111614227295,-0.764421463012695,-0.0179999992251396,1,-30.735445022583,0,3,0.123931773006916,0,AR
1988,5,87,Arkansas,Madison County,-2.95000076293945,-17.6727280020714,-0.197708129882812,1.41799998283386,0,-5.11264801025391,0,0,-0.00291495188139379,0,AR
1992,5,87,Arkansas,Madison County,-11.1900024414062,60.0901901721954,0.320907592773438,1.08000004291534,-2,-18.9582023620605,0,0,0.0715391263365746,0,AR
1996,5,87,Arkansas,Madison County,0.189998626708984,-62.6315653324127,0.736183166503906,0.519999980926514,3,10.6145858764648,0,0,0.0800032094120979,0,AR
2000,5,87,Arkansas,Madison County,-14.3300018310547,86.8438541889191,-0.498703002929688,-1.52400004863739,-2,0,0,0,0.0621888712048531,0,AR
2004,5,87,Arkansas,Madison County,-0.710002899169922,16.2505924701691,1.13154411315918,0.582000017166138,0,-39.1065521240234,0,0,0.0174174588173628,0,AR
2008,5,87,Arkansas,Madison County,3.4241943359375,-28.0050665140152,-1.47793960571289,-0.0179999992251396,1,37.7680130004883,0,0,0.088415265083313,0,AR
1988,5,89,Arkansas,Marion County,-5.02000045776367,8.90016406774521,0.401731491088867,1.41799998283386,0,-5.11264801025391,0,0,0.0167654529213905,0,AR
1992,5,89,Arkansas,Marion County,-17.2299995422363,110.561335086823,0.479354858398438,1.08000004291534,-2,-18.9582023620605,0,0,0.0562125258147717,0,AR
1996,5,89,Arkansas,Marion County,-3.4900016784668,-19.0597280859947,-0.397424697875977,0.519999980926514,3,10.6145858764648,0,0,0.190333515405655,0,AR
2000,5,89,Arkansas,Marion County,-14.5599975585938,14.0731915831566,0.317768096923828,-1.52400004863739,-2,0,0,0,0.0701463893055916,0,AR
2004,5,89,Arkansas,Marion County,0.960002899169922,-20.8650648593903,0.925857543945312,0.582000017166138,0,-39.1065521240234,0,0,0.00129982666112483,0,AR
2008,5,89,Arkansas,Marion County,4.13668060302734,-52.2492468357086,-0.640575408935547,-0.0179999992251396,1,37.7680130004883,0,0,0.0386350974440575,0,AR
1988,5,91,Arkansas,Miller County,-7.25,-13.2000908255577,-0.156822204589844,1.41799998283386,0,14.1920394897461,0,0,0.00599124375730753,0,AR
1992,5,91,Arkansas,Miller County,-13.879997253418,-19.5903822779655,0.756837844848633,1.08000004291534,-2,24.7095355987549,0,0,-0.0135399959981441,0,AR
1996,5,91,Arkansas,Miller County,-0.180000305175781,-27.2005558013916,1.07888031005859,0.519999980926514,3,-11.6966934204102,0,0,0.0289997160434723,0,AR
2000,5,91,Arkansas,Miller County,-10.7099990844727,18.9687728881836,0.215127944946289,-1.52400004863739,-2,8.49449157714844,0,0,0.0138154104351997,0,AR
2004,5,91,Arkansas,Miller County,4.22999954223633,-26.4243841171265,1.12043762207031,0.582000017166138,0,-39.4376754760742,0,0,0.0352920815348625,0,AR
2008,5,91,Arkansas,Miller County,9.16489791870117,-64.2485320568085,-0.624828338623047,-0.0179999992251396,1,-25.2686538696289,0,1,0.0349967740476131,0,AR
1988,5,93,Arkansas,Mississippi County,-3.70999908447266,-11.5313068032265,0.910470962524414,1.41799998283386,0,-35.7803268432617,0,0,-0.0297317262738943,0,AR
1992,5,93,Arkansas,Mississippi County,-21.8499984741211,10.953488945961,0.0478229522705078,1.08000004291534,-2,-5.52144813537598,0,0,-0.0398304350674152,0,AR
1996,5,93,Arkansas,Mississippi County,-0.209999084472656,3.00837066024542,1.60973739624023,0.519999980926514,3,0.944999694824219,0,0,-0.0662786290049553,0,AR
2000,5,93,Arkansas,Mississippi County,-10.1800003051758,8.81853923201561,-0.522184371948242,-1.52400004863739,-2,-39.7775726318359,0,0,2.31593163334765e-4,0,AR
2004,5,93,Arkansas,Mississippi County,2.38000106811523,3.61540392041206,0.547101974487305,0.582000017166138,0,0.268463134765625,0,0,-0.0815019235014915,0,AR
2008,5,93,Arkansas,Mississippi County,6.5791130065918,-23.6785843968391,0.956527709960938,-0.0179999992251396,1,-30.735445022583,0,0,-0.0177089683711529,0,AR
1988,5,95,Arkansas,Monroe County,-3.40000152587891,3.54203842580318,2.5767879486084,1.41799998283386,0,-35.7803268432617,0,0,-0.0930767431855202,0,AR
1992,5,95,Arkansas,Monroe County,-13.6399993896484,4.94765378534794,0.948789596557617,1.08000004291534,-2,-5.52144813537598,0,0,-0.0670386329293251,0,AR
1996,5,95,Arkansas,Monroe County,3.70999908447266,11.9104661047459,1.53346252441406,0.519999980926514,3,0.944999694824219,0,0,-0.0374229811131954,0,AR
2000,5,95,Arkansas,Monroe County,-10.8099975585938,-35.213303565979,0.419059753417969,-1.52400004863739,-2,-39.7775726318359,0,0,-0.0417961031198502,0,AR
2004,5,95,Arkansas,Monroe County,2.60000228881836,-35.0383460521698,-0.217899322509766,0.582000017166138,0,0.268463134765625,0,0,-0.0944100618362427,0,AR
2008,5,95,Arkansas,Monroe County,7.93099212646484,196.359515190125,-0.433446884155273,-0.0179999992251396,1,-30.735445022583,0,0,-0.0936211794614792,0,AR
1988,5,97,Arkansas,Montgomery County,-3.48000335693359,-34.5071524381638,-0.546422958374023,1.41799998283386,0,-5.11264801025391,0,0,0.0238218531012535,0,AR
1992,5,97,Arkansas,Montgomery County,-17.5,85.406881570816,0.256000518798828,1.08000004291534,-2,-18.9582023620605,0,0,0.0164390485733747,0,AR
1996,5,97,Arkansas,Montgomery County,0.439998626708984,-7.74517133831978,0.824291229248047,0.519999980926514,3,-11.6966934204102,0,0,0.0748942494392395,0,AR
2000,5,97,Arkansas,Montgomery County,-21.3499984741211,1.3046532869339,0.0335712432861328,-1.52400004863739,-2,8.49449157714844,0,0,0.0729166641831398,0,AR
2004,5,97,Arkansas,Montgomery County,1.16000366210938,-9.32230427861214,0.248550415039062,0.582000017166138,0,-39.4376754760742,0,0,-0.0181229766458273,0,AR
2008,5,97,Arkansas,Montgomery County,7.56663513183594,-15.8977270126343,-0.640705108642578,-0.0179999992251396,1,-25.2686538696289,0,1,-5.4932979401201e-4,0,AR
1988,5,99,Arkansas,Nevada County,-7.13999938964844,-64.1605734825134,0.0439281463623047,1.41799998283386,0,14.1920394897461,0,0,-0.034941304475069,0,AR
1992,5,99,Arkansas,Nevada County,-14.560001373291,16.4287954568863,1.00915908813477,1.08000004291534,-2,24.7095355987549,0,0,-0.0497956871986389,0,AR
1996,5,99,Arkansas,Nevada County,5.19999694824219,6.37703388929367,0.458002090454102,0.519999980926514,3,-11.6966934204102,0,0,0.00220022001303732,0,AR
2000,5,99,Arkansas,Nevada County,-19.0499954223633,-0.0563106790650636,0.469871520996094,-1.52400004863739,-2,8.49449157714844,0,0,-0.0100788343697786,0,AR
2004,5,99,Arkansas,Nevada County,1.81000137329102,5.76159097254276,1.40938568115234,0.582000017166138,0,-39.4376754760742,0,0,-0.0330645143985748,0,AR
2008,5,99,Arkansas,Nevada County,7.51220703125,62.2097849845886,0.145362854003906,-0.0179999992251396,1,-25.2686538696289,0,0,-0.0461843200027943,0,AR
1988,5,101,Arkansas,Newton County,-3.31999969482422,38.654762506485,0.249700546264648,1.41799998283386,0,-5.11264801025391,0,0,-0.0054931016638875,0,AR
1992,5,101,Arkansas,Newton County,-13.2099990844727,118.131399154663,1.03652954101562,1.08000004291534,-2,-18.9582023620605,0,0,-0.00950545910745859,0,AR
1996,5,101,Arkansas,Newton County,-4.65999984741211,9.09939259290695,0.288150787353516,0.519999980926514,3,10.6145858764648,0,0,0.0610815733671188,0,AR
2000,5,101,Arkansas,Newton County,-13.5699996948242,15.0874570012093,0.278963088989258,-1.52400004863739,-2,0,0,0,0.0568320713937283,0,AR
2004,5,101,Arkansas,Newton County,-2.8800048828125,5.5321991443634,1.57676315307617,0.582000017166138,0,-39.1065521240234,0,0,-0.0242858789861202,0,AR
2008,5,101,Arkansas,Newton County,5.01970672607422,42.8880572319031,0.0592536926269531,-0.0179999992251396,1,37.7680130004883,0,1,-0.0169491525739431,0,AR
1988,5,103,Arkansas,Ouachita County,1.28000259399414,0.648213364183903,0.778053283691406,1.41799998283386,0,14.1920394897461,0,0,-0.00623720278963447,0,AR
1992,5,103,Arkansas,Ouachita County,-21.2600021362305,14.4878000020981,0.573154449462891,1.08000004291534,-2,24.7095355987549,0,0,-0.051795732229948,0,AR
1996,5,103,Arkansas,Ouachita County,1.28000640869141,0.807817000895739,0.475141525268555,0.519999980926514,3,-11.6966934204102,0,0,-0.0241700932383537,0,AR
2000,5,103,Arkansas,Ouachita County,-14.3600044250488,39.2973750829697,0.718494415283203,-1.52400004863739,-2,8.49449157714844,0,0,-0.0173004455864429,0,AR
2004,5,103,Arkansas,Ouachita County,4.29999923706055,4.15442585945129,1.2007884979248,0.582000017166138,0,-39.4376754760742,1,0,-0.0630991831421852,0,AR
2008,5,103,Arkansas,Ouachita County,4.17156600952148,56.0273289680481,0.379894256591797,-0.0179999992251396,1,-25.2686538696289,0,3,-0.0430511645972729,0,AR
1988,5,105,Arkansas,Perry County,-6.79000091552734,-2.11225561797619,-0.187660217285156,1.41799998283386,0,-7.71112251281738,0,0,0.0437378324568272,0,AR
1992,5,105,Arkansas,Perry County,-14.6599998474121,-14.2751201987267,1.45321464538574,1.08000004291534,-2,-13.7501964569092,0,0,0.0426510833203793,0,AR
1996,5,105,Arkansas,Perry County,-0.0300025939941406,-25.5798548460007,1.073974609375,0.519999980926514,3,-5.03627777099609,0,0,0.135957062244415,0,AR
2000,5,105,Arkansas,Perry County,-18.2899971008301,-57.0205092430115,0.247627258300781,-1.52400004863739,-2,-0.434749603271484,0,0,0.0746456682682037,0,AR
2004,5,105,Arkansas,Perry County,-0.289997100830078,12.4402806162834,0.596467971801758,0.582000017166138,0,41.8298759460449,0,0,0.00439624860882759,0,AR
2008,5,105,Arkansas,Perry County,11.1004867553711,10.8451373875141,-0.358154296875,-0.0179999992251396,1,-39.472038269043,0,0,0.00155626889318228,0,AR
1988,5,107,Arkansas,Phillips County,-2.97999954223633,4.80650924146175,1.19357490539551,1.41799998283386,0,-35.7803268432617,0,0,-0.0883344560861588,0,AR
1992,5,107,Arkansas,Phillips County,-11.6399993896484,17.5965502858162,1.48371315002441,1.08000004291534,-2,-5.52144813537598,0,0,-0.0563811175525188,0,AR
1996,5,107,Arkansas,Phillips County,1.61000061035156,-5.38237355649471,0.73155403137207,0.519999980926514,3,0.944999694824219,0,0,-0.0162824671715498,0,AR
2000,5,107,Arkansas,Phillips County,-6.55000305175781,-4.40322645008564,0.435457229614258,-1.52400004863739,-2,-39.7775726318359,0,0,-0.0486055761575699,0,AR
2004,5,107,Arkansas,Phillips County,1.52000045776367,3.41766625642776,-0.0415687561035156,0.582000017166138,0,0.268463134765625,0,0,-0.100883200764656,0,AR
2008,5,107,Arkansas,Phillips County,-0.674831390380859,176.236355304718,1.32281112670898,-0.0179999992251396,1,-30.735445022583,0,0,-0.0914556682109833,0,AR
1988,5,109,Arkansas,Pike County,-9.27000427246094,8.04173797369003,0.00642776489257812,1.41799998283386,0,14.1920394897461,0,0,0.0108156381174922,0,AR
1992,5,109,Arkansas,Pike County,-13.4899978637695,13.7905463576317,1.10957908630371,1.08000004291534,-2,24.7095355987549,0,0,-0.00412290170788765,0,AR
1996,5,109,Arkansas,Pike County,4.88000106811523,7.09974467754364,-0.108133316040039,0.519999980926514,3,-11.6966934204102,0,0,0.0749137476086617,0,AR
2000,5,109,Arkansas,Pike County,-21.4200019836426,3.90943437814713,-0.555562973022461,-1.52400004863739,-2,8.49449157714844,0,0,0.0381476394832134,0,AR
2004,5,109,Arkansas,Pike County,1.93000030517578,3.66022065281868,2.00156784057617,0.582000017166138,0,-39.4376754760742,0,0,-0.0331242829561234,0,AR
2008,5,109,Arkansas,Pike County,10.9197311401367,-9.81855988502502,-0.723875045776367,-0.0179999992251396,1,-25.2686538696289,0,0,-0.0221085324883461,0,AR
1988,5,111,Arkansas,Poinsett County,-10.5299987792969,-38.0723625421524,1.64765548706055,1.41799998283386,0,-35.7803268432617,0,0,-0.0229965429753065,0,AR
1992,5,111,Arkansas,Poinsett County,-17.25,-13.0312755703926,1.20436859130859,1.08000004291534,-2,-5.52144813537598,0,0,-0.0230209529399872,0,AR
1996,5,111,Arkansas,Poinsett County,0.960006713867188,6.67001903057098,0.648502349853516,0.519999980926514,3,0.944999694824219,0,0,0.0270633231848478,0,AR
2000,5,111,Arkansas,Poinsett County,-11.870002746582,-1.96926668286324,0.227140426635742,-1.52400004863739,-2,-39.7775726318359,0,0,0.0150572573766112,0,AR
2004,5,111,Arkansas,Poinsett County,4.4900016784668,-28.5559296607971,-0.316635131835938,0.582000017166138,0,0.268463134765625,0,0,-0.0213139709085226,0,AR
2008,5,111,Arkansas,Poinsett County,17.5061225891113,90.7226085662842,2.12172889709473,-0.0179999992251396,1,-30.735445022583,0,1,-0.0141597865149379,0,AR
1988,5,113,Arkansas,Polk County,-7.98000335693359,117.823302745819,0.364158630371094,1.41799998283386,0,-5.11264801025391,0,0,-0.00748287560418248,0,AR
1992,5,113,Arkansas,Polk County,-16.5899963378906,15.0222167372704,0.627193450927734,1.08000004291534,-2,-18.9582023620605,0,0,0.0306791160255671,0,AR
1996,5,113,Arkansas,Polk County,-3.66999816894531,22.2322389483452,0.114725112915039,0.519999980926514,3,10.6145858764648,0,0,0.102914698421955,0,AR
2000,5,113,Arkansas,Polk County,-16.2700004577637,1.92113928496838,-0.471645355224609,-1.52400004863739,-2,0,0,0,0.0337227694690228,0,AR
2004,5,113,Arkansas,Polk County,1.22000122070312,20.4057052731514,1.41156959533691,0.582000017166138,0,-39.4376754760742,0,0,-0.0178166031837463,0,AR
2008,5,113,Arkansas,Polk County,5.93003845214844,-19.8163464665413,-0.0189666748046875,-0.0179999992251396,1,-25.2686538696289,0,0,0.0108537254855037,0,AR
1988,5,115,Arkansas,Pope County,-0.620002746582031,-18.6980649828911,0.899295806884766,1.41799998283386,0,-5.11264801025391,0,0,0.0731630846858025,0,AR
1992,5,115,Arkansas,Pope County,-15.9900016784668,11.3102667033672,1.11944770812988,1.08000004291534,-2,-18.9582023620605,0,0,0.0864436104893684,0,AR
1996,5,115,Arkansas,Pope County,1.68999862670898,0.719356490299106,0.59242057800293,0.519999980926514,3,10.6145858764648,0,0,0.0730506703257561,0,AR
2000,5,115,Arkansas,Pope County,-13.3400001525879,34.3771725893021,0.520435333251953,-1.52400004863739,-2,0,0,0,0.050460658967495,0,AR
2004,5,115,Arkansas,Pope County,2.95000076293945,20.4249352216721,0.664041519165039,0.582000017166138,0,-39.1065521240234,0,0,0.0341834872961044,0,AR
2008,5,115,Arkansas,Pope County,6.46530914306641,25.8307367563248,-0.0743408203125,-0.0179999992251396,1,37.7680130004883,0,1,0.0604829415678978,0,AR
1988,5,117,Arkansas,Prairie County,-9.05999755859375,-31.475904583931,1.67328262329102,1.41799998283386,0,-35.7803268432617,0,0,-0.0245843827724457,0,AR
1992,5,117,Arkansas,Prairie County,-20.7800025939941,37.2722595930099,1.67745018005371,1.08000004291534,-2,-5.52144813537598,0,0,-0.0365664698183537,0,AR
1996,5,117,Arkansas,Prairie County,1.11000061035156,-9.82723981142044,1.71831703186035,0.519999980926514,3,0.944999694824219,0,0,0.0200493186712265,0,AR
2000,5,117,Arkansas,Prairie County,-22.6900024414062,-29.4597983360291,-0.0910091400146484,-1.52400004863739,-2,-39.7775726318359,0,0,-0.00105108262505382,0,AR
2004,5,117,Arkansas,Prairie County,2.14999771118164,6.68516308069229,0.472564697265625,0.582000017166138,0,0.268463134765625,1,0,-0.049031987786293,0,AR
2008,5,117,Arkansas,Prairie County,11.450870513916,20.3028231859207,2.25762367248535,-0.0179999992251396,1,-30.735445022583,0,1,-0.0421553440392017,0,AR
1988,5,119,Arkansas,Pulaski County,-3.06000137329102,11.2558454275131,0.305274963378906,1.41799998283386,0,-7.71112251281738,0,0,0.00763916643336415,0,AR
1992,5,119,Arkansas,Pulaski County,-18.2700004577637,16.4118364453316,1.14848136901855,1.08000004291534,-2,-13.7501964569092,0,0,0.015853526070714,0,AR
1996,5,119,Arkansas,Pulaski County,0.189998626708984,10.4147143661976,0.726951599121094,0.519999980926514,3,-5.03627777099609,0,0,0.0081881508231163,0,AR
2000,5,119,Arkansas,Pulaski County,-7.63000106811523,1.57674010843039,0.883079528808594,-1.52400004863739,-2,-0.434749603271484,0,0,0.0090166199952364,0,AR
2004,5,119,Arkansas,Pulaski County,-0.44000244140625,-5.59982061386108,1.19329452514648,0.582000017166138,0,41.8298759460449,5,0,0.0161147266626358,0,AR
2008,5,119,Arkansas,Pulaski County,-0.389621734619141,4.40422557294369,-2.19940567016602,-0.0179999992251396,1,-39.472038269043,0,14,0.0283028353005648,0,AR
1988,5,121,Arkansas,Randolph County,-8.04999923706055,5.48194795846939,0.948451995849609,1.41799998283386,0,-35.7803268432617,0,0,0.00417536543682218,0,AR
1992,5,121,Arkansas,Randolph County,-16.8800010681152,18.7584713101387,0.269023895263672,1.08000004291534,-2,-5.52144813537598,0,0,0.0388284213840961,0,AR
1996,5,121,Arkansas,Randolph County,-4.71999359130859,-26.2209862470627,0.166116714477539,0.519999980926514,3,0.944999694824219,0,0,0.0472070164978504,0,AR
2000,5,121,Arkansas,Randolph County,-11.1900024414062,4.42941747605801,1.04381561279297,-1.52400004863739,-2,-39.7775726318359,0,0,0.0209094490855932,0,AR
2004,5,121,Arkansas,Randolph County,1.11000061035156,8.29383432865143,0.196100234985352,0.582000017166138,0,0.268463134765625,0,0,0.00187193742021918,0,AR
2008,5,121,Arkansas,Randolph County,11.3426399230957,16.0693824291229,0.574920654296875,-0.0179999992251396,1,-30.735445022583,0,1,-0.00719898892566562,0,AR
1988,5,123,Arkansas,St. Francis County,-4.5,-34.7037702798843,0.562915802001953,1.41799998283386,0,-35.7803268432617,0,0,-0.0428804159164429,0,AR
1992,5,123,Arkansas,St. Francis County,-14.5699996948242,10.606075823307,1.39349174499512,1.08000004291534,-2,-5.52144813537598,0,0,-0.0290392860770226,0,AR
1996,5,123,Arkansas,St. Francis County,2.22000122070312,-28.7969797849655,0.382171630859375,0.519999980926514,3,0.944999694824219,0,0,0.0328880473971367,0,AR
2000,5,123,Arkansas,St. Francis County,-9.43000030517578,82.1269929409027,-0.299123764038086,-1.52400004863739,-2,-39.7775726318359,0,0,-0.00594045966863632,0,AR
2004,5,123,Arkansas,St. Francis County,-0.479999542236328,0.1105583505705,1.37925148010254,0.582000017166138,0,0.268463134765625,0,0,-0.0462368540465832,0,AR
2008,5,123,Arkansas,St. Francis County,1.96908187866211,126.354789733887,1.34510231018066,-0.0179999992251396,1,-30.735445022583,0,0,-0.0597923398017883,0,AR
1988,5,125,Arkansas,Saline County,-3.2400016784668,39.6578311920166,0.138498306274414,1.41799998283386,0,-7.71112251281738,0,0,0.100981593132019,0,AR
1992,5,125,Arkansas,Saline County,-15.0499992370605,13.3042752742767,0.662906646728516,1.08000004291534,-2,-13.7501964569092,0,0,0.0922677591443062,0,AR
1996,5,125,Arkansas,Saline County,-1.10000228881836,5.10354675352573,1.57463073730469,0.519999980926514,3,-5.03627777099609,0,0,0.130688279867172,0,AR
2000,5,125,Arkansas,Saline County,-13.9799995422363,27.8536528348923,1.17829895019531,-1.52400004863739,-2,-0.434749603271484,0,0,0.0957795381546021,0,AR
2004,5,125,Arkansas,Saline County,4.27999877929688,196.234285831451,1.45089340209961,0.582000017166138,0,41.8298759460449,1,0,0.0534191094338894,0,AR
2008,5,125,Arkansas,Saline County,7.17277908325195,-35.8858942985535,-0.63665771484375,-0.0179999992251396,1,-39.472038269043,0,1,0.0993960946798325,0,AR
1988,5,127,Arkansas,Scott County,-6.09000015258789,34.1531276702881,-0.656990051269531,1.41799998283386,0,-5.11264801025391,0,0,0.0662067532539368,0,AR
1992,5,127,Arkansas,Scott County,-16.2800025939941,131.551563739777,0.865184783935547,1.08000004291534,-2,-18.9582023620605,0,0,0.00994688551872969,0,AR
1996,5,127,Arkansas,Scott County,4.5099983215332,42.7515804767609,0.271297454833984,0.519999980926514,3,10.6145858764648,0,0,0.0468540824949741,0,AR
2000,5,127,Arkansas,Scott County,-23.7299995422363,-30.6589543819427,-0.988325119018555,-1.52400004863739,-2,0,0,0,0.0039276578463614004,0,AR
2004,5,127,Arkansas,Scott County,0.619998931884766,5.03940284252167,1.65038108825684,0.582000017166138,0,-39.4376754760742,0,0,-0.00973523780703545,0,AR
2008,5,127,Arkansas,Scott County,9.56843185424805,0.52089667879045,-0.263051986694336,-0.0179999992251396,1,-25.2686538696289,0,0,0.031606025993824,0,AR
1988,5,129,Arkansas,Searcy County,-1.04000091552734,123.001170158386,0.244937896728516,1.41799998283386,0,-5.11264801025391,0,0,-0.054428044706583,0,AR
1992,5,129,Arkansas,Searcy County,-15.8300018310547,8.81424620747566,0.456480026245117,1.08000004291534,-2,-18.9582023620605,0,0,-0.0649999976158142,0,AR
1996,5,129,Arkansas,Searcy County,-0.340000152587891,-1.11971572041512,0.263177871704102,0.519999980926514,3,0.944999694824219,0,0,0.0311725568026304,0,AR
2000,5,129,Arkansas,Searcy County,-16.3000030517578,-21.4579254388809,0.14306640625,-1.52400004863739,-2,-39.7775726318359,0,0,0.0464204400777817,0,AR
2004,5,129,Arkansas,Searcy County,-2.80999755859375,13.9561384916306,0.809013366699219,0.582000017166138,0,0.268463134765625,0,0,-0.0410975478589535,0,AR
2008,5,129,Arkansas,Searcy County,4.95121002197266,95.5637276172638,0.157932281494141,-0.0179999992251396,1,-30.735445022583,0,0,0.0123534603044391,0,AR
1988,5,131,Arkansas,Sebastian County,-4.44000244140625,-36.7345929145813,0.451602935791016,1.41799998283386,0,-5.11264801025391,0,0,0.0255944691598415,0,AR
1992,5,131,Arkansas,Sebastian County,-21.2400016784668,21.1849391460419,1.74252510070801,1.08000004291534,-2,-18.9582023620605,0,0,0.0317673049867153,0,AR
1996,5,131,Arkansas,Sebastian County,-1.13999938964844,13.9867514371872,0.180473327636719,0.519999980926514,3,10.6145858764648,0,0,0.0670654252171516,0,AR
